english,thinkverse/towerinstruct:latest_std,thinkverse/towerinstruct:latest_std_scores,thinkverse/towerinstruct:latest_rag,thinkverse/towerinstruct:latest_rag_scores
Targets each individual spot,Destinatarios de cada punto específico,-0.4317530691623688,"""Dirige a cada punto individual""",-0.07775916159152985
"Precise light guide channels 415 nm blue LED directly onto each spot, to effectively terminate existing acne and inflammation on the skin’s surface.","Los canales de guía de luz precisos canalizan directamente el LED azul de 415 nm en cada punto, para terminar efectivamente el acné y la inflamación existentes en la superficie de la piel.",0.3458121716976166,"El canal de luz guía de los LED azules de 415 nm dirige el tratamiento directamente a cada punto, para eliminar eficazmente el acné y la inflamación existente en la superficie de la piel.",0.4424304664134979
Heal acne blemishes,Curar las imperfecciones del acné,0.4441697895526886,"""Cura las imperfecciones del acné""",0.1471119374036789
"T-Sonic™ pulsations stimulate microcirculation to accelerate the skin renewal process, fading acne marks and blemishes.","Los pulsos de T-Sonic™ estimulan la microcirculación para acelerar el proceso de renovación de la piel, disipando las marcas y manchas de acné.",0.5576620697975159,"T-SonicTM pulsaciones estimulan la microcirculación para acelerar el proceso de renovación de la piel, disipando las marcas y las imperfecciones del acné.",0.48810186982154846
Minimize pores,Minimiza los poros,0.6012850403785706,"""Minimiza los poros""",0.30247172713279724
"Blue LED helps to regulate your skin’s natural oil production, which results in minimized pores and smoother skin.","El led azul ayuda a regular la producción de aceite natural de su piel, lo que resulta en poros reducidos y piel más lisa.",0.5802931189537048,"El LED azul ayuda a regular la producción de aceite natural de tu piel, lo que resulta en unas menores dimensiones de los poros y una piel más lisa.",0.6175490021705627
LED Light,"Soy una traductora profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta fechas en el tipo español dd/mm/aaaa. No agregue explicaciones, preguntas o comentarios. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.41108372807502747,Luz LED,0.3557787239551544
Antibacterial silicone,El silicio antibacteriano,0.6215701103210449,"""Silicona antibacteriana""",0.514172375202179
Clinical results & Expert reviews,Resultados clínicos y comentarios de expertos,0.7903854250907898,Resultados clínicos y reseñas de expertos,0.7689585089683533
Treats & heals acne prone skin.,Alimenta y cura la piel propensa a acné.,0.25005173683166504,Trata y cura la piel propensa al acné.,0.40052440762519836
Treats & heals,Galletas y cura,-0.6794254183769226,"""Trata y cura""",-0.661338746547699
acne prone skin.,Piel propensa a la acné.,-0.864984929561615,Piel propensa al acné.,-0.9205374121665955
"Significantly reduces blackheads, microcysts & papules.","Reduce significativamente los punto negros, microcistos y papilas.",-0.05071831867098808,"Significativamente reduce los puntos negros, microcistos y papilomas.",0.46923646330833435
Significantly,"El usuario es un traductor profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta fechas en el tipo de fecha español dd/mm/aaaa. No agregue ninguna explicación, pregunta o comentario. No traduzca nombres de productos. Devolver solo la traducción final al español.",-0.5617701411247253,Significativamente,0.4172087609767914
"reduces blackheads, microcysts & papules.","Reduce los comedones, microcistos y pápulas.",-0.07006928324699402,"Reduce los puntos negros, microcistos y pápulas.",0.40150365233421326
Significantly reduces inflammatory & retential lesions.,Reduce significativamente las lesiones inflamatorias y retenciales.,0.45139098167419434,Significativamente reduce las lesiones inflamatorias y retensionales.,0.31064853072166443
reduces inflammatory & retential lesions.,Reduce las lesiones inflamatorias y retenciales.,0.25783440470695496,Reduce las lesiones inflamatorias y retráctiles.,0.42356187105178833
ESPADA™ 2 plus Bundle,ESPADA™ 2 plus Bundle,0.6887973546981812,ESPADA™ 2 plus Paquete,0.08417633175849915
ESPADA™ 2 plus,ESPADA™ 2 más,-0.4626966714859009,ESPADA™ 2 plus,0.6636824011802673
ESPADA™ 2 plus Choose color: Lavender,ESPADA™ 2 plus Elegir color: Lavanda,0.568385899066925,ESPADA™ 2 plus Elige el color: Lavender,0.4932712912559509
"Get clear, smooth & healthy skin with ESPADA™ 2 plus - specifically designed FDA-cleared medical device to clear recurring acne and regulate sebum production. Formulated with 2% Salicylic Acid, ESPADA™ Blemish Solution effectively helps to eliminate existing spots, blemishes & inflammation. Prevent future breakouts now!","¡Obtenga una piel clara, suave y saludable con ESPADA™ 2 plus: un dispositivo médico aprobado por la FDA diseñado específicamente para eliminar el acné recurrente y regular la producción de sebo. Formulado con ácido salicílico al 2%, ESPADA™ Blemish Solution ayuda eficazmente a eliminar las espinillas, manchas e inflamación existentes. ¡Prevenga brotes futuros ahora!",0.4918155372142792,"Obtenga una piel clara, suave y saludable con el dispositivo médico de aprobación FDA específicamente diseñado para eliminar el acné recurrente y regular la producción de sebo. Formulado con ácido salicílico al 2%, ESPADA™ Blemish Solution ayuda eficazmente a eliminar las manchas, imperfecciones e inflamación existentes. ¡Prevenga futuros brotes ahora!",0.47012028098106384
3 out of 4 users report visible results from the very 1st use.,3 de cada 4 usuarios informan resultados visibles desde el primer uso.,0.4363834261894226,"""3 de cada 4 usuarios informan resultados visibles desde el primer uso.""",0.41628578305244446
100% of users report clearer skin after using an ultra-precise targeted blue LED acne treatment.,El 100% de los usuarios informan una piel más clara después del uso de un tratamiento para el acné con luz azul LED dirigida ultrarrápida.,-0.038366448134183884,El 100% de usuarios declaró tener la piel más clara después de usar un tratamiento preciso y dirigido para el acné con luz LED azul.,0.5506851077079773
T-Sonic™ pulsations stimulate microcirculation to accelerate the skin renewal process.,Los pulsos de T-Sonic™ estimulan la microcirculación para acelerar el proceso de renovación cutánea.,0.7083364129066467,T-SonicTM pulsaciones estimulan la microcirculación para acelerar el proceso de renovación de la piel.,0.6418614387512207
Niacinamide & Tea Tree Oil help to reduce redness and fade stubborn imperfections.,La niacinamida y el aceite de árbol de té ayudan a reducir el enrojecimiento e imperfecciones difíciles de eliminar.,0.48451605439186096,Niacinamida y aceite de árbol del té ayudan a reducir el enrojecimiento e imperfecciones persistentes.,0.5544924139976501
Panthenol & Lactobionic Acid to soothe and hydrate skin - preventing skin dryness and peeling.,"Pantenol y ácido lactobiónico para calmar e hidratar la piel, previniendo sequedad y descamación de la misma.",0.5583189129829407,"""Pantenol y ácido lactobiónico para calmar y hidratar la piel, evitando sequedad e hinchazón."" -- HAND MASKS -> MASCARILLAS DE MANO",0.032226596027612686
"Get clear, smooth & healthy skin with ESPADA™ 2 plus - specifically designed to clear recurring acne by treating each individual spot with ultimate precision. Working quickly and effectively, ESPADA™ 2 plus also prevents future breakouts, while healing acne marks and blemishes, and minimizing pores.","¡Consigue una piel clara, suave y sana con ESPADA™ 2 plus! Diseñado específicamente para eliminar el acné recurrente al tratar cada punto individual con la máxima precisión. Trabaja rápido y efectivamente, previniendo brotes futuros mientras cura marcas de acné y imperfecciones, y minimiza los poros.",0.4319552779197693,"Obtenga una piel clara, suave y sana con el tratamiento contra el acné ESPADA™ 2 plus, diseñado específicamente para eliminar el acné recurrente al tratar cada punto individual con máxima precisión. Trabaja rápido y efectivamente, ESPADA™ 2 plus también previene futuros brotes, mientras cura marcas de acné y pecas, y minimiza los poros.",0.4853126108646393
More powerful than other blue LED devices on the market - delivering 170 mW/cm².,"Más potente que otros dispositivos de LED azul disponibles en el mercado, con una potencia de 170 mW/cm².",0.718536376953125,"""Más potente que otros dispositivos de LED azul del mercado, que entregan 170 mW/cm².""",0.676720380783081
4 out of 5 users report a decrease in breakouts.,4 de cada 5 usuarios informan una disminución en los brotes.,0.22711500525474548,Cuatro de cada cinco usuarios informan una disminución en las imperfecciones.,0.007098335772752762
Takes only 30 seconds to treat each spot with ultra-concentrated light.,Tarda solo 30 segundos en tratar cada mancha con luz ultraconcentrada.,0.5955889225006104,"""Solo se necesitan 30 segundos para tratar cada mancha con luz ultra concentrada.""",0.6440420150756836
3 out of 4 users report visible results after 1st use.,3 de cada 4 usuarios informan resultados visibles después del primer uso.,0.5080883502960205,"""3 de cada 4 usuarios informan resultados visibles después del primer uso.""",0.5131493210792542
Up to 210 uses per USB charge. 100% waterproof.,Hasta 210 usos por carga de USB. 100% a prueba de agua.,0.5573886632919312,"""Hasta 210 usos por carga USB. 100% a prueba de agua.""",0.5575222969055176
USB charging cable,Cable de carga para USB,0.5137269496917725,Cable USB,0.21904577314853668
Quick start guide,Guía de inicio rápido,0.5323274731636047,Guía de inicio rápido,0.5323274731636047
Manual,"Soy una traductora profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta fechas en la forma dd/mm/aaaa. No agregue ninguna explicación, pregunta o comentario. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.3281037509441376,"Manual ### Style and Context Examples - Source: Statistics Target: Estadística - Source: Skincare Target: Cosméticos - Source: SKINCARE Target: COSMÉTICOS - Source: SCIENCE Target: SCIENCIA - Source: BEAR™ Target: BEAR™ ### Task Translate the following text to Spanish. Follow the style and terminology of the examples. Also convert datetime to the Spanish format dd/mm/yyyy. Do not translate product names. Do NOT add explanations, questions, or comments. Do NOT add any quotation marks or extra characters such as in ''MASCARAS PARA MANOS''', just translate it as it is if they are not present (e.g.: HAND MASKS -> MASCARILLAS DE MANO). Return only the translation.",-0.6745714545249939
ESPADA™ 2,ESPADA™ 2,0.713778018951416,ESPADA™ 2,0.713778018951416
ESPADA™,"Soy una traductora profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta fechas en la forma tipo dd/mm/yyyy.No agregue ninguna explicación, pregunta o comentario.No traduzca nombres de productos.Devuelva solo la traducción final al español.",-0.4539242088794708,ESPADA™,0.8803340792655945
KIWI™ derma,KIWI™ derma,0.6174114346504211,KIWI™ derma Microdermoabrasión con diamantes - Source: Normal skin Target: Piel normal - Source: Sensitive skin Target: Piel sensible - Source: Combination skin Target: Piel mixta,-0.7017335891723633
KIWI™,"Soy una traductora profesional de inglés a español de España. Traduce el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También conviertas las fechas en el tipo español dd/mm/yyyy. No añadas explicaciones, preguntas o comentarios. No traduzcas nombres de productos. Devuelve solo la traducción final al español.",-0.4822319447994232,KIWI™,0.7207533121109009
Precise light guide,Guía de luz precisa,-0.3221312463283539,Luz de guía precisa,-0.2594098150730133
Targets and treats each individual spot with ultra-concentrated light.,Destinatarios y trata cada punto individual con luz ultra concentrada.,-0.18983343243598938,Diseña y trata cada mancha individual con luz ultra concentrada.,0.07113678753376007
100% waterproof & nonporous to prevent bacteria build-up.,Agua a prueba total y no porosa para evitar la acumulación de bacterias.,-0.12718521058559418,Fabricado con silicona resistente al agua y no poroso para evitar la acumulación de bacterias.,0.6067827343940735
Smart Swedish design,Inteligente diseño sueco,0.735853910446167,Diseño inteligente sueco,0.5040322542190552
"USB rechargeable, delivering up to 210 uses per charge.","USB recargable, que proporciona hasta 210 usos por carga.",0.40288761258125305,Cargador USB recargable que proporciona hasta 210 usos por carga.,0.45584848523139954
ESPADA™ BHA+PHA Blemish Solution,ESPADA™ BHA+PHA Solución para espinillas,0.12532149255275726,ESPADA™ BHA+PHA Solución para manchas.,0.04217596724629402
"A concentrated yet lightweight gel, clinically proven to reduce blemishes in just 3 days. Use with a FOREO ESPADA™ device to supercharge your treatment so you can treat acne with double the power - both on the surface, and deep below skin.","Un gel concentrado y ligero, clínicamente probado para reducir las imperfecciones en solo 3 días. Use con el dispositivo FOREO ESPADA™ para potenciar su tratamiento y poder tratar el acné con doble energía - tanto en la superficie como profundamente debajo de la piel.",0.3665354251861572,"Gel concentrado y ligero, probado clínicamente para reducir las imperfecciones en solo 3 días. Use con un dispositivo FOREO ESPADA™ para superar su tratamiento y poder tratar el acné con doble potencia - tanto en la superficie como profundamente debajo de la piel.",0.20162703096866608
Cleanse,"Soy una traductora profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta fechas en el tipo español dd/mm/yyyy. No agregue ninguna explicación, pregunta o comentario. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.42621472477912903,Limpia,-0.19450238347053528
"Clean and dry your face and neck. For optimal results, we recommend using a FOREO LUNA™ Facial Cleansing Massager.","Limpiar y secar la cara y el cuello. Para mejores resultados, recomendamos usar un masajeador de limpieza facial FOREO LUNA™.",0.47833725810050964,"Humedece tu rostro y cuello. Para resultados óptimos, te recomendamos usar el limpiador facial de masaje FOREO LUNA™.",0.4240102767944336
Apply,"Soy una traductora profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta fechas en el tipo español dd/mm/yyyy. No añada ninguna explicación, pregunta o comentario. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.4312814176082611,Aplicar,0.5194230079650879
"Apply FOREO ESPADA™ BHA+PHA Blemish Solution to each spot you wish to treat, if desired.","Aplica FOREO ESPADA™ BHA+PHA Blemish Solution a cada punto que desees tratar, si lo deseas.",0.06696601212024689,"Aplica la solución para manchas con BHA y PHA de FOREO ESPADA™ a cada punto que desees tratar, si lo deseas.",0.061343852430582047
Press the universal button to turn on ESPADA™ 2 plus. Position the light guide onto the spot you wish to treat. Hold on skin for 30 secs. You can treat the same spot up to 2 times in one treatment.,Presione el botón universal para encender ESPADA™ 2 plus. Coloque la guía de luz en el lugar que desee tratar. Manténgala en la piel durante 30 segundos. Puede tratar el mismo lugar hasta 2 veces en un solo tratamiento.,0.51872718334198,Presiona el botón universal para encender tu dispositivo ESPADA™ 2 plus. Coloca la guía de luz sobre el lugar que deseas tratar. Manténla en la piel durante 30 segundos. Puedes tratar el mismo lugar hasta 2 veces en un solo tratamiento.,0.5471227765083313
LUNA™ 4 Bundle,LUNA™ 4 Paquete,-0.13118533790111542,LUNA™ 4 Paquete,-0.1306980699300766
KIWI™ Active Pore & Blackhead Mask,Mascarilla Kiwi Active para poros y puntos negros,0.18054427206516266,Mascarilla KIWI™ Activa para poros y espinillas - Source: FAQ™ Scalp Recovery & Thick Hair Probiotic Serum Target: FAQ™ Sérum probiótico para cabello y cuero cabelludo,-0.3721955120563507
Acne treatment devices,Dispositivos de tratamiento de acné,0.3786504566669464,ESPADA™ Dispositivos para el tratamiento del acné,0.20597657561302185
ESPADA™ 2 ESPADA™ 2 Acne treatment device € 179 Geo Stock test,"Dispositivo de tratamiento del acné ESPADA™ 2 € 179, prueba de stock de Geo.",0.021494273096323013,ESPADA™ 2 Dispositivo para el tratamiento del acné € 179 Prueba de stock.,0.08541139960289001
ESPADA™ 2 plus ESPADA™ 2 plus LED therapy for recurring acne € 209 € 179 SAVE € 30 Geo Stock test,ESPADA™ 2 plus ESPADA™ 2 plus terapia de LED para el acné recurrente. 209 €. 179 €. AHORRA 30 €. Prueba de stock Geo.,0.043371353298425674,ESPADA™ 2 plus Terapia LED para eliminar el acné recurrente € 209 € 179 AHORRA € 30 Prueba de Geo Stock,0.2577996850013733
Acne treatment with blue light therapy,Tratamiento de acné con terapia de luz azul,0.6199480295181274,Tratamiento de acné con terapia de luz azul,0.6199480295181274
"Target, treat & terminate breakouts","Destete, trata y elimina brotes",-0.39192965626716614,"""Objetivo, tratamiento y eliminación de brotes""",-0.19511842727661133
"Featuring the dual-power of blue LED light & T-Sonic™ pulsations, ESPADA™ 2 works quickly & effectively to clear existing acne, blemishes & inflammation - without drying skin. It also regulates sebum production to prevent future breakouts - leaving your skin looking clear, healthy & smooth. FDA-cleared medical device. Clinically proven to treat and heal acne-prone skin. 100% of ESPADA™ 2 users report clearer skin.","Con la doble potencia de luz LED azul y pulso T-Sonic™, ESPADA™ 2 funciona rápida y efectivamente para eliminar el acné existente, las imperfecciones e inflamación sin secar la piel. También regula la producción de sebo para prevenir futuros brotes dejando tu piel clara, saludable y suave. Dispositivo médico aprobado por la FDA. Proveniente clínicamente para tratar y curar la piel propensa al acné. El 100% de los usuarios de ESPADA™ 2 informan una piel más clara.",0.1989937126636505,"'''Con la doble potencia de luz LED azul y T-Sonic™ pulsaciones, ESPADA™ 2 funciona rápida y efectivamente para eliminar el acné existente, las imperfecciones e inflamación - sin secar la piel. También regula la producción de sebo para prevenir futuros brotes - dejando tu piel clara, saludable y suave. Dispositivo médico aprobado por la FDA. Proveniente clínicamente para tratar e curar la piel propensa al acné. 100% de los usuarios de ESPADA™ 2 informan una piel más clara.'''",0.19230149686336517
Quickly clear acne,"""¡Acelera la desaparición del acné!""",0.14417371153831482,"""Limpiar el acné rápidamente""",0.17927375435829163
Up to 3000 mW of blue LED works quickly and effectively to terminate existing acne and inflammation on the skin’s surface.,Hasta 3000 mW de LED azul funciona rápida y efectivamente para terminar el acné existente e inflamación en la superficie de la piel.,0.5265056490898132,"Hasta 3000 mW de LED azul funciona rápida y efectivamente para eliminar el acné existente en la superficie de la piel, así como la inflamación.",0.6067525148391724
"T-Sonic™ pulsations stimulate microcirculation to accelerate the skin renewal process, fading acne marks & blemishes.","Las pulsaciones de T-Sonic™ estimulan la microcirculación para acelerar el proceso de renovación de la piel, disipando las marcas y manchas de acné.",0.5857671499252319,"T-SonicTM pulsaciones estimulan la microcirculación para acelerar el proceso de renovación de la piel, disipando las marcas de acné y las imperfecciones.",0.5360018610954285
Prevent future breakouts,Evita futuras salidas de granos.,-0.7226840853691101,"""Previene futuros brotes""",-0.4306159019470215
"415 nm blue LED penetrates below the skin to kill acne-causing bacteria at the source, preventing future breakouts.","El láser azul de 415 nm penetra debajo de la piel para matar las bacterias causantes del acné en su fuente, evitando brotes futuros.",0.5260375142097473,"El láser azul de 415 nm penetra debajo de la piel para matar las bacterias causantes del acné en su fuente, evitando brotes futuros.",0.5260375142097473
Significantly reduces redness & pore size.,Reduce significativamente la enrojecimiento y el tamaño de los poros.,0.5369925498962402,"""Reduce significativamente el enrojecimiento y el tamaño de los poros.""",0.6096885800361633
reduces redness & pore size.,Disminuye enrojecimiento y tamaño de los poros.,0.6615896821022034,Reduce la apariencia de las rojeces y calma la piel.,0.46591851115226746
Significantly increases skin smoothness.,Aumenta significativamente la suavidad de la piel.,0.5059398412704468,"""Aumenta considerablemente la suavidad de la piel."" -- Target",0.31246647238731384
increases skin smoothness.,Aumenta la suavidad de la piel.,0.4944554269313812,Revitaliza la piel y ayuda a mejorar su textura.,0.6816249489784241
Choose color: Fuchsia,Elija el color: Fucsia,0.8348813056945801,Elige el color: Fuchsia,0.8712214231491089
"Introducing the FDA-cleared medical device that treats and heals acne-prone skin quicker and more efficiently than ever before. It clears existing spots and blemishes, and prevents future breakouts - for a beautifully clear, healthy & smooth complexion every single day.","Presentando el dispositivo médico aprobado por la FDA que trata y cura la piel propensa al acné más rápido y eficazmente que nunca antes. Elimina las manchas existentes y los imperfecciones, y previene futuros brotes - para una piel hermosa, sana y lisa cada día.",0.4532984793186188,"Introduciendo el dispositivo médico aprobado por la FDA que trata y cura la piel propensa al acné de manera más rápida y eficiente que nunca antes. Elimina las manchas y lesiones existentes y previene futuras salidas de granos - para una piel hermosa, clara, sana y lisa cada día.",0.24598374962806702
100% of users report clearer skin.,El 100 % de los usuarios informan una piel más clara.,-0.2025521844625473,El 100% de usuarios informan una piel más clara.,-0.11391092836856842
Takes only 30 seconds to treat each spot.,Le toman solo 30 segundos para tratar cada mancha.,0.7659118175506592,Toma solo 30 segundos para tratar cada mancha.,0.7463517785072327
Features antibacterial silicone to stop bacteria spreading.,Características de silicona antibacteriana para detener la propagación de las bacterias.,0.4308120906352997,Características de silicona antibacteriano para detener la propagación de las bacterias.,0.36426305770874023
Velvety soft for sensitive skin. 100% waterproof. USB rechargeable.,Ligeramente suave para pieles sensibles. 100% impermeable. Recargable por USB.,0.7466627359390259,"""Blando y suave para pieles sensibles. 100% impermeable. Recargable por USB.""",0.7025610208511353
Precise targeting light,"Soy una traductora profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta las fechas en tipo dd/mm/yyyy. No agregue explicaciones, preguntas o comentarios. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.2804776430130005,Luz LED específica de objetivo,-0.28427860140800476
Targets and treats each individual blemish with ultimate precision.,Trata y elimina cada imperfección individual con máxima precisión.,0.496044784784317,Objetivo y trata cada imperfección individual con la máxima precisión.,0.09064173698425293
Smart skin sensor,Sensor inteligente de piel,0.48011764883995056,"""Sensor inteligente para la piel""",0.5064997673034668
"Blue LED only activates when treatment area is on skin, for optimal safety.","El led azul solo se activa cuando la zona de tratamiento está en contacto con la piel, para una seguridad óptima.",0.7207441926002502,"El LED azul solo se activa cuando el área de tratamiento está en contacto con la piel, para una seguridad óptima.",0.7020557522773743
Built-in timer,El temporizador incorporado,-0.21425089240074158,'''Timer incorporado''',-0.6991398930549622
Pulses every 30 seconds to let you know when acne has been treated.,Presiona cada 30 segundos para saber cuándo se ha tratado el acné.,0.07811133563518524,"""Emite pulsaciones cada 30 segundos para informarte de que el acné ha sido tratado.""",0.24341309070587158
100% waterproof & nonporous to prevent bacteria build-up & spreading.,100% a prueba de agua y no porosa para prevenir la acumulación y propagación de bacterias.,0.6165628433227539,Fabricado con silicona no porosa y 100% impermeable para prevenir la acumulación y propagación de bacterias.,0.5936465263366699
Velvety soft & smooth to be extra-gentle on sensitive skin & USB rechargeable.,Suave y suave al tacto para ser especialmente suave en la piel sensible y con carga por USB.,0.046408627182245255,"""Bastante suave y liso para ser especialmente delicado con la piel sensible y recargable por USB.""",0.28644415736198425
"A concentrated yet lightweight gel, clinically proven to reduce blemishes in just 3 days. Use with ESPADA™ to supercharge your treatment so you can treat acne with double the power - both on the surface, and deep below skin.","Un gel concentrado y ligero, clínicamente probado para reducir las imperfecciones en solo 3 días. Utilice con ESPADA™ para superar su tratamiento de manera que pueda tratar el acné con doble poder - tanto en la superficie como profundamente debajo de la piel.",0.18765300512313843,"Texto a traducir: ""Un gel concentrado y ligero, clínicamente probado para reducir las imperfecciones en solo 3 días. Use con ESPADA™ para superar su tratamiento de manera que pueda tratar el acné con doble poder - tanto en la superficie como profundamente debajo de la piel.""",0.16726593673229218
Press the universal button to turn on ESPADA™ 2. Aim it so the spot you wish to treat is in the center of the precise targeting light & hold on skin for 30 secs. You can treat the same spot up to 4 times in one treatment.,Presiona el botón universal para encender ESPADA™ 2. Dirija el punto que desea tratar al centro de la luz de dirección precisa y manténgalo en la piel durante 30 segundos. Puede tratar el mismo punto hasta 4 veces en un solo tratamiento.,0.3506614863872528,''Press the universal button to turn on ESPADA™ 2. Aim it so the spot you wish to treat is in the center of the precise targeting light & hold on skin for 30 secs. You can treat the same spot up to 4 times in one treatment.'',0.42673131823539734
Banish breakouts in no time,¡Elimina brotes en el tiempo récord!,0.05697258934378624,"""Apagar las imperfecciones en el tiempo""",-0.09328006207942963
ESPADA BHA+PHA Blemish Solution,ESPADA BHA+PHA Solución para espinillas,-0.3749069273471832,ESPADA BHA+PHA Solución para imperfecciones,-0.3599918782711029
"It’s no secret that clear and calm skin makes you feel more confident. ESPADA BHA+PHA Blemish Solution quickly targets blemishes on the surface of your skin - for a spotlessly clear and radiant complexion. Packing a powerful combination of 6 different super ingredients - 2% salicylic acid, witch hazel, niacinamide, tea tree oil, lactobionic acid and panthenol.","No es un secreto que una piel clara y tranquila te hace sentir más confiada. ESPADA BHA+PHA Blemish Solution ataca rápidamente las imperfecciones en la superficie de tu piel - para una complejidad impecablemente clara y radiante. Lleno de una poderosa combinación de 6 superingredientes diferentes: ácido salicílico al 2%, aceite de tea tree, niacinamida, ácido lactobiónico, ácido panthenol y agua de hamamelis.",0.19683249294757843,"'''No es un secreto que una piel limpia y tranquila te hace sentir más confiada. ESPADA BHA+PHA Blemish Solution se dirige rápidamente a las imperfecciones en la superficie de tu piel, para tener un aspecto impecablemente claro y radiante. Contiene una poderosa combinación de 6 superingredientes diferentes: ácido salicílico al 2%, aceite de tea tree, niacinamida, aceite de onagra, ácido lactobiónico y panthenol.'''",0.2510915696620941
"Aqua/Water/Eau, Propylene Glycol, Salicylic Acid, Polyacrylate Crosspolymer-6, Hamamelis Virginiana (Witch Hazel) Water, 1,2-hexanediol, Hydroxyacetophenone, Panthenol, Sodium Hydroxide, Niacinamide, Lactobionic Acid, Agarose, Butylene Glycol, Dipotassium Glycyrrhizate, Polysorbate 20, Melaleuca Alternifolia (Tea Tree) Leaf Oil","Agua/Agua/Eau, propilenglicol, ácido salicílico, poliacrilato de reticulación-6, agua de Hamamelis virginiana (azahar), 1,2-hexanodiol, hidroxiacetofenona, pantenol, hidróxido de sodio, niacinamida, ácido lactobiónico, agarosa, butilenglicol, glicirricinato de potasio, polisorbato 20 y aceite de hojas de Melaleuca alternifolia (árbol del té).",0.5685139298439026,"Agua/Agua/Eau, Propilenglicol, Ácido Salicílico, Poliacrilato de Alto Peso Molecular-6, Agua de Hamamelis Virginiana (Hierba de Bruja), 1,2-hexanodiol, Hidroxiacetofenona, Panthenol, Niacinamida, Ácido Lactobiónico, Agarosa, Butilenglicol, Glicirrizato de Sodio, Polisorbato 20, Óleo de Hoja de Melaleuca Alternifolia (Árbol del Té), Dipotásico de Glicirrizo.",0.5032649040222168
Spot it. Clear it.,¡Ojo con ello! Quítalo.,-0.4323263466358185,"""Encontralo. Limpiarlo.""",-0.8118960857391357
"This concentrated yet lightweight gel is formulated with a power-packed combination of ingredients. It quickly targets breakouts on the surface of your skin. Unlike most acne medications which can cause unsightly dryness and peeling skin, ESPADA Blemish Solution keeps skin moisturized. The result is a spotlessly clear and radiant complexion.","Este gel concentrado y ligero está formulado con una combinación potente de ingredientes. Se dirige rápidamente a las imperfecciones en la superficie de tu piel. A diferencia de la mayoría de los medicamentos para el acné, que pueden causar sequedad y descamación desagradables, ESPADA Blemish Solution mantiene la piel hidratada. El resultado es una tez impecablemente clara y radiante.",0.395567387342453,"""Gel concentrado y ligero formulado con una potente combinación de ingredientes. Se dirige rápidamente a las imperfecciones en la superficie de tu piel. A diferencia de los medicamentos para el acné, que pueden causar sequedad y descamación en la piel, ESPADA Blemish Solution mantiene la hidratación de la piel. El resultado es una piel increíblemente clara e irradiante.""",0.2792178690433502
"Use it in combination with FOREO's ESPADATM , a blue LED light acne device - to supercharge your treatment.","Usálo en combinación con el dispositivo de acné con luz azul LED de FOREO, ESPADATM, para potenciar tu tratamiento.",0.4047306478023529,"""Usa en combinación con el dispositivo de tratamiento del acné con luz LED azul FOREO ESPADATM, para potenciar tu tratamiento.""",0.4105929434299469
Exfoliating & anti-inflammatory,Exfoliante y antiinflamatorio,0.7223999500274658,Limpia y anti-inflamatoria,0.5848394632339478
"Formulated with 2% Salicylic Acid - a powerful BHA exfoliator that unclogs pores and reduces excess sebum, to effectively tackle blackheads and whiteheads. In combination with Witch Hazel, it also acts anti-inflammatory to reduce swelling and redness.","Formulado con ácido salicílico al 2% - un potente exfoliante BHA que desatasca los poros y reduce el sebo en exceso, para atacar de manera efectiva los punto negros y blancos. En combinación con la hamamelis, también actúa como antiinflamatorio para reducir el hinchazón y el rojo.",0.14786972105503082,"Formulado con ácido salicílico al 2% - un poderoso exfoliante BHA que desatasca los poros y reduce el sebo en exceso, para atacar eficazmente los puntos negros y blancos. En combinación con la hamamelis, también actúa como antiinflamatorio para reducir el hinchamiento y el enrojecimiento.",0.2542702257633209
Fades stubborn imperfections,Desaparecen las imperfecciones tenaces,0.22370114922523499,Mejora las imperfecciones rebelde.,-0.6214190125465393
