english,spanish,gemma3:4b,endpoint,score
"LUNA™ 4's little sister - perfect for the times when you really need to cleanse your skin while out and about — after sweating at the gym, sleeping on a flight, or lying on the beach.","Toma el control del estado de tu piel incluso en los días más ajetreados. LUNATM 4 go es el hermano pequeño de LUNATM 4, y ha sido probado clínicamente que elimina el 99% de suciedad, grasa y restos de maquillaje. Es perfecto para esos momentos en los que necesitas limpiar tu piel fuera de casa - después de sudar en el gimnasio, dormir en un vuelo o descansar en la playa.","LUNA™ 4's pequeña hermana - perfecta para cuando realmente necesitas limpiar tu piel mientras estás fuera — después de sudar en el gimnasio, durmiendo en un vuelo o yendo tumbado en la playa.",luna-go-collection,0.5515
"Effortless 1-min facial cleanse? Check. Targeted firming facial massage? Check. Light, compact, and travel-friendly? Check. Fresh, healthy-looking radiance? You know it!","¿Limpieza facial de 1 minuto sin esfuerzo? Sí. ¿Masaje facial reafirmante y preciso? Sí. ¿Ligero, compacto y fácil de transportar? Sí. ¿Piel fresca, sana y luminosa? ¡Por supuesto!","Limpieza facial de 1 minuto sin esfuerzo? Comprobar. Masaje facial reafirmante dirigido? Comprobar. Ligero, compacto y apto para viajar? Comprobar. Luminosidad fresca y saludable? ¡Lo sabes!",luna-go-collection,0.7566
Travel-friendly,Ideal para llevar de viaje,Viajero-amigable,luna-go-collection,0.5569
Firming massage,Masaje reafirmante,Masaje de firmeamiento,luna-go-collection,0.7141
Healthy complexion,Piel más sana,Complexión sana,luna-go-collection,0.6651
Firm,Reafirma la piel,Firme,luna-go-collection,0.4755
SUPERCHARGED™ Barrier Restoring Essence Mist,SUPERCHARGED™ Bruma facial restauradora,SUPERCHARGED™ Esencia Enriquecida Restauradora en Spray,luna-go-collection,0.7893
Affiliate News,Noticias de afiliados,Afiliado News,luna-go-collection,0.7466
Smoother shave,Afeitado más suave,A afeitar más suave,luna-men-collection,0.7092
"90% of users report a closer shave, less razor burn and longer lasting razor blades.",El 90% de los usuarios declaró sentir el afeitado más apurado y menos irritación.,"El 90% de los usuarios informan de una afeitado más cercano, menos irritación y hojas de afeitar que duran más.",luna-men-collection,0.778
100% of users report it's better than cleansing by hand.,El 100% de los usuarios declaró sentir la piel mejor que al limpiarla con las manos,El 100% de los usuarios informa que es mejor que la limpieza manual.,luna-men-collection,0.7811
"16 intensities, 4 guided massages & 600 uses per USB charge.","16 intensidades, 3 modos de limpieza, 4 masajes guiados y 5 tipos de masaje","16 intensidades, 4 masajes guiados y 600 usos por carga USB.",luna-men-collection,0.7026
LUNA™ 2-in-1 Shaving + Cleansing Foaming Cream 2.0,LUNA™ 2-in-1 Shaving + Cleansing Foaming Cream 2.0,LUNA™ Crema Espuma de Afeitar y Limpieza 2 en 1 2.0,luna-men-collection,0.7754
About The story of FOREO FOREO partnerships MYSA: Beauty & Wellbeing Journal Find your ideal FOREO device! Technologies behind Benefits Clinical Results & Expert Reviews Contact us,ACERCA DE La historia de FOREO Colaboraciones de FOREO MYSA: blog de belleza y bienestar ¡Encuentra tu dispositivo FOREO ideal! Tecnologías y resultados Resultados clínicos y opiniones de expertos Contacta con nosotros,Sobre La historia de FOREO FOREO partnerships MYSA: Beauty & Wellbeing Journal ¡Encuentra tu dispositivo FOREO ideal! Tecnologías detrás Beneficios Resultados Clínicos & Expertos Opiniones Contacta con nosotros,luna-men-collection,0.7899
Clean skin. Fewer breakouts. Instant glow.,"Una piel limpia, sana y radiante. Todos los días.",Piel limpia. Menos brotes. Brillo instantáneo.,luna-mini-collection,0.6377
Glow Boost,Glow Boost,Aumenta el brillo,luna-mini-collection,0.645
Healthy complexion,Una piel sana,Complexión sana,luna-mini-collection,0.628
"LUNATM 4 mini uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.","LUNATM 4 mini uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.","LUNATM 4 mini utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave al tacto para eliminar las impurezas atrapadas en las profundidades de los poros. Está clínicamente probado para eliminar el 99% del sucio, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nailon.",luna-mini-collection,0.7497
Reveal a radiant complexion in just 30 seconds. Quick-press Glow Boost mode gets you flawless skin when there’s no time for a full routine. 100% of users report more radiant skin after use.,Reveal a radiant complexion in just 30 seconds. Quick-press Glow Boost mode gets you flawless skin when there’s no time for a full routine. 100% of users report more radiant skin after use.,Revela una tez radiante en solo 30 segundos. El modo Glow Boost con solo un toque te dará una piel perfecta cuando no hay tiempo para una rutina completa. El 100% de los usuarios reporta una piel más radiante tras el uso.,luna-mini-collection,0.7919
Healthy complexion,Healthy complexion,Complexión saludable,luna-mini-collection,0.7062
"T-SonicTM pulsations boost microcirculation - delivering nutrients to skin cells and eliminating toxins, while boosting lymphatic drainage. 100% of users report more refreshed skin, with 96% claiming skin looks healthier.","T-SonicTM pulsations boost microcirculation - delivering nutrients to skin cells and eliminating toxins, while boosting lymphatic drainage. 100% of users report more refreshed skin, with 96% claiming skin looks healthier.","Las pulsaciones T-Sonic™ mejoran la microcirculación – entregando nutrientes a las células de la piel y eliminando toxinas, al tiempo que estimulan el drenaje linfático. El 100% de los usuarios reporta una piel más fresca, y el 96% afirma que su piel se ve más sana.",luna-mini-collection,0.7968
Flawless prep,Flawless prep,Preparación impecable,luna-mini-collection,0.7964
"Prep your skin for the most effective skincare routine. LUNATM 4 mini enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work the best. 98% of users report better absorption of skincare products.","Prep your skin for the most effective skincare routine. LUNATM 4 mini enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work the best. 98% of users report better absorption of skincare products.","Prepara tu piel para la rutina de cuidado facial más eficaz. LUNATM 4 mini permite que los ingredientes activos de tus cremas, sérums y mascarillas penetren profundamente en la piel, donde funcionan mejor. El 98% de los usuarios informan de una mejor absorción de los productos para el cuidado de la piel.",luna-mini-collection,0.7628
Reduce blemishes,Reduce blemishes,Reducir imperfecciones,luna-mini-collection,0.6717
"Made of ultra-hygienic silicone, LUNATM 4 mini is bacteria-resistant to reduce breakouts. It also gently exfoliates skin, removing dead skin cells to reveal fresh healthy skin below. 81% of users report reduced appearance of blemishes.","Made of ultra-hygienic silicone, LUNATM 4 mini is bacteria-resistant to reduce breakouts. It also gently exfoliates skin, removing dead skin cells to reveal fresh healthy skin below. 81% of users report reduced appearance of blemishes.","Hecho de silicona ultra-higiénica, LUNATM 4 mini es resistente a las bacterias para reducir los brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y sana debajo. El 81% de los usuarios informa de una reducción en la apariencia de las imperfecciones.",luna-mini-collection,0.7832
LUNATM 4 mini’s revolutionary silicone touchpoints are now 17% softer to glide even more effortlessly across the skin and preserve natural elasticity. It offers 12 intensities and lasts up to 500 uses per one USB charge. No replacement parts needed. Ever.,LUNATM 4 mini’s revolutionary silicone touchpoints are now 17% softer to glide even more effortlessly across the skin and preserve natural elasticity. It offers 12 intensities and lasts up to 500 uses per one USB charge. No replacement parts needed. Ever.,Los puntos de contacto de silicona revolucionarios de LUNATM 4 mini son ahora un 17% más suaves para deslizarse aún más suavemente sobre la piel y preservar elástica natural. Ofrece 12 intensidades y dura hasta 500 usos con una sola carga USB. Nunca se necesitan piezas de repuesto.,luna-mini-collection,0.7636
2-zone brush head & quick 30-second Glow Boost mode for ultimate ease.,Cabezal de 2 zonas y modo rápido Glow Boost para facilitar la limpieza.,Cabezal de cepillo de 2 zonas y modo de impulso de brillo de 30 segundos para la máxima facilidad.,luna-mini-collection,0.762
Rinse,Aclara,Enjuaga,luna-mini-collection,0.6884
Firm & plump,Reafirma y rellena,Firme y carnoso,luna-plus-collection,0.4072
Unlock device,Micro-Foam Cleanser,Desbloquear dispositivo,luna-plus-collection,0.5313
Tighten & firm,Reafirma y tonifica,Apretar y apretar.,luna-plus-collection,0.4292
Microcurrent & Anti-Shock SystemTM Ultra-hygienic silicone,Microcorrientes y Anti-Shock SystemTM Silicona ultra higiénica,Microcurrent & Anti-Shock System™ Ultra-hygienic silicon,luna-plus-collection,0.7553
"Just as plants use chlorophyll to convert sunlight into energy, humans use various wavelength colors to trigger natural reactions in the skin . Each color penetrates the skin at different depths, producing unique effects. LED light therapy is most widely recognized for boosting collagen production and diminishing wrinkles , a benefit primarily linked to the power of red light therapy. Find all the benefits listed below.","Así como las plantas usan clorofila para convertir la luz solar en energía, los humanos usan diferentes colores de longitud de onda para desencadenar reacciones naturales en la piel . Cada color penetra en la piel a diferentes profundidades , produciendo efectos únicos. La terapia de luz led para rejuvenecer la piel es ampliamente reconocida por potenciar la producción de colágeno y disminuir las arrugas , un beneficio relacionado principalmente con el poder de la terapia de luz roja. Descubre todos los beneficios a continuación.","Just as plants use chlorophyll to convert sunlight into energy, humans use various wavelength colors to trigger natural reactions in the skin . Each color penetrates the skin at different depths, producing unique effects. LED light therapy is most widely recognized for boosting collagen production and diminishing wrinkles , a benefit primarily linked to the power of red light therapy. Find all the benefits listed below.",red-light-therapy,0.6803
Increases firmness,Mejora la firmeza,Aumenta la firmeza,red-light-therapy,0.7367
Reduces redness,Reduce las rojeces,Reduce la rojez,red-light-therapy,0.6313
"The world's first full-spectrum red light therapy with NIR. Mimics the sun’s natural healing wavelengths, delivering broad and narrow light while filtering out UV and blue.","El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.","El primer sistema completo de terapia con luz roja de espectro completo con NIR. Imita las longitudes de onda naturales de curación del sol, entregando luz amplia y estrecha mientras filtra los rayos UV y el azul.",red-light-therapy,0.7138
Red light therapy face mask to reduce wrinkles and significantly improve firmness and elasticity.,La nueva generación de máscaras faciales LED de silicona flexi-fit.,Máscara de terapia roja para el rostro para reducir las arrugas y mejorar significativamente la firmeza y la elasticidad.,red-light-therapy,0.5294
FAQ™ LED Panel,FAQ™ LED Panel,Preguntas Frecuentes™ Panel LED,red-light-therapy,0.7178
Red light therapy to reduce wrinkles and significantly improve firmness and elasticity.,Disminuye las líneas de expresión y las imperfecciones con 3 luces LED.,Red light therapy para reducir arrugas y mejorar significativamente la firmeza y la elasticidad.,red-light-therapy,0.5861
"Near-infrared, red LED cleansing & microcurrent. For aging skin.",Limpieza facial con LED cercana de infrarrojos y microcorrientes para piel madura.,"Near-infrared, red LED limpieza y microcorriente. Para pieles envejecidas.",red-light-therapy,0.7198
A revolutionary NIR and red light therapy facial device clinically proven to reduce wrinkles in just 1 week.,Clínicamente probado para aumentar la hidratación de la piel un 126% en sólo 2 minutos.,"Dispositivo de terapia con luz infrarroja cercana y roja, revolucionario, clínicamente probado para reducir las arrugas en solo 1 semana.",red-light-therapy,0.6694
"On-the-go deep facial hydration device that leaves you with a healthy, happy & hydrated complexion.",Hidrata profundamente la piel en cualquier momento y lugar.,"Dispositivo de hidratación facial profunda para llevar que te deja con un cutis sano, feliz e hidratado.",red-light-therapy,0.6144
SCIENCE,SCIENCE,Ciencia,red-light-therapy,0.6996
HAND MASKS,MASCARILLAS DE MANO,Guantes para las manos,red-light-therapy,0.4408
Hands Down: LED Hand Masks Are Your Best Anti-Aging Move,No hay duda: las mascarillas LED son tu mejor opción antiedad,Manos a la obra: las mascarillas faciales LED son tu mejor movimiento anti-edad.,red-light-therapy,0.7364
DO RED LIGHT MASKS ACTUALLY WORK?,¿FUNCIONAN REALMENTE LAS MÁSCARAS LED DE LUZ ROJA?,¿Los antifaces de luz roja realmente funcionan?,red-light-therapy,0.5039
DOES IT HELP WITH WRINKLES?,¿AYUDAN A COMBATIR LAS ARRUGAS?,¿AYUDA CON LAS ARRUFAS?,red-light-therapy,0.6708
DOES IT HURT TO USE?,¿ES UNA TERAPIA DOLOROSA?,¿Le duele usarlo?,red-light-therapy,0.5692
HOW DEEP DOES RED LIGHT THERAPY PENETRATE?,¿A QUÉ PROFUNDIDAD PENETRA LA TERAPIA DE LUZ ROJA?,¿CUÁN PROFUNDO PENETRÁN LOS PENS DE TERAPÍA DE LUZ ROJA?,red-light-therapy,0.6648
WHAT IS THE LED FREQUENCY WAVELENGTH OF THE RED LIGHT THERAPY?,¿CUÁL ES LA LONGITUD DE ONDA DE LA FRECUENCIA LED EN LA TERAPIA DE LUZ ROJA?,¿Cuál es la frecuencia de onda larga del LED de la terapia de luz roja?,red-light-therapy,0.6279
Everything your face desires,Todo lo que tu rostro y cuerpo desean,Todo lo que desees de tu rostro,shop_skincare,0.6492
"Experience remarkable transformations with FOREO's pro-level skincare essentials. Effortlessly eliminate the day's impurities and makeup residue, revealing a refreshed, revitalized, and irresistibly soft complexion. Take your skincare routine to unparalleled heights by embracing FOREO's range of deeply moisturizing cleansers, hydration-boosting masks, youth-preserving serums, and much more.","El cuidado facial depende de la calidad de tus dispositivos y productos cosméticos. Para lucir y sentirte mejor, escoge productos que mejoran tu bienestar y tu cuidado personal. Elige dispositivos, mascarillas, sérums y cualquier producto para la piel de nivel profesional para que puedas lucir un aspecto inmejorable.","Experimenta transformaciones notables con FOREO’s esenciales de cuidado de la piel de nivel profesional. Elimina sin esfuerzo las impurezas y los residuos de maquillaje del día, revelando una tez renovada, revitalizada e irresistiblemente suave. Lleva tu rutina de cuidado de la piel a cotas inigualables abrazando la gama de limpiadores intensamente hidratantes, mascarillas de impulso de hidratación, serums que preservan la juventud y mucho más.",shop_skincare,0.6316
KIWI™ Pore Minimizing Toner Pads,KIWI™ Discos tonificantes y reductores de poros,KIWI™ Pads para Minimizar Pores,shop_skincare,0.6779
"Korean toner pads that minimize pores, calm redness, balance pH level & strengthen the skin barrier.","Discos tonificantes coreanos que disminuyen los poros, calman las rojeces, equilibran el nivel de pH y fortalecen la barrera cutánea.","Espuma para toallas Koreanas que minimizan los poros, calman la rojez, equilibran el pH y fortalecen la barrera cutánea.",shop_skincare,0.785
5-in-1 spa device for deep hydration & better absorption of active ingredients.,Dispositivo spa de cuidado facial doméstico.,Dispositivo spa de 5 en 1 para hidratación profunda y mejor absorción de ingredientes activos.,special-offers,0.6756
Compact facial spa device that unlocks the full value of masks.,Dispositivo spa facial para un tratamiento rápido.,Dispositivo facial spa compacto que desbloquea todo el valor de las mascarillas.,special-offers,0.7019
ISSA™ mini Sensitive Brush Head,Cabezal de cepillado ISSA™ mini Sensitive,ISSA™ mini Cabeza de Cepillo Sensible,special-offers,0.699
