english,spanish,gemma2:9b,endpoint,score
"Prep your skin for the most effective skincare routine. LUNATM 4 mini enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work the best. 98% of users report better absorption of skincare products.","Prep your skin for the most effective skincare routine. LUNATM 4 mini enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work the best. 98% of users report better absorption of skincare products.","Prepara tu piel para la rutina de cuidado de la piel más eficaz. LUNATM 4 mini permite que los ingredientes activos de tus cremas, sueros y máscaras penetren en profundidad en la piel, donde funcionan mejor. El 98 % de los usuarios reportan una mejor absorción de productos para el cuidado de la piel.",luna-mini-collection,0.7546
Reduce blemishes,Reduce blemishes,Reducir imperfecciones,luna-mini-collection,0.6717
"Made of ultra-hygienic silicone, LUNATM 4 mini is bacteria-resistant to reduce breakouts. It also gently exfoliates skin, removing dead skin cells to reveal fresh healthy skin below. 81% of users report reduced appearance of blemishes.","Made of ultra-hygienic silicone, LUNATM 4 mini is bacteria-resistant to reduce breakouts. It also gently exfoliates skin, removing dead skin cells to reveal fresh healthy skin below. 81% of users report reduced appearance of blemishes.","Hecho de silicona ultrarrubia, LUNATM 4 mini es resistente a las bacterias para reducir los brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 81% de los usuarios reportan una reducción en la aparición de imperfecciones.",luna-mini-collection,0.765
LUNATM 4 mini’s revolutionary silicone touchpoints are now 17% softer to glide even more effortlessly across the skin and preserve natural elasticity. It offers 12 intensities and lasts up to 500 uses per one USB charge. No replacement parts needed. Ever.,LUNATM 4 mini’s revolutionary silicone touchpoints are now 17% softer to glide even more effortlessly across the skin and preserve natural elasticity. It offers 12 intensities and lasts up to 500 uses per one USB charge. No replacement parts needed. Ever.,Los revolucionarios puntos táctiles de silicona de LUNATM 4 mini son ahora un 17% más suaves para deslizarse aún más fácilmente por la piel y preservar su elasticidad natural. Ofrece 12 intensidades y dura hasta 500 usos por carga USB. No se necesitan piezas de repuesto. Nunca.,luna-mini-collection,0.7945
96% of users report healthier-looking skin. 81% report reduced blemishes.,El 96% de usuarios declaró sentir la piel más sana. El 81% menos imperfecciones.,El 96 % de los usuarios reportan piel con mejor aspecto. El 81 % informa de una reducción en los granos.,luna-mini-collection,0.7742
2-zone brush head & quick 30-second Glow Boost mode for ultimate ease.,Cabezal de 2 zonas y modo rápido Glow Boost para facilitar la limpieza.,Cabeza de cepillo de 2 zonas y modo de impulso rápido de 30 segundos para una máxima facilidad.,luna-mini-collection,0.7254
Rinse,Aclara,Enjuagar,luna-mini-collection,0.6261
Firm & plump,Reafirma y rellena,Firme y rechoncho,luna-plus-collection,0.4646
Unlock device,Micro-Foam Cleanser,Desbloquear dispositivo,luna-plus-collection,0.5316
"Dampen your face and apply your regular face cleanser. For optimal results, we recommend FOREO Micro-Foam Cleanser. Wet LUNATM 4 plus and press the universal button to turn on your device.",Humedece tu rostro y aplica tu limpiador facial. Te recomendamos usar el limpiador FOREO Micro-Foam Cleanser. Aclara tu LUNA™ 4 plus y pulsa el botón central para encenderlo.,"humedece tu rostro y aplica tu limpiador facial habitual. Para obtener mejores resultados, recomendamos el limpiador en espuma micro de FOREO. Moja LUNATM 4 más y presiona el botón universal para encender tu dispositivo.",luna-plus-collection,0.7798
Tighten & firm,Reafirma y tonifica,Apretar y afianzar,luna-plus-collection,0.5217
Increases firmness,Mejora la firmeza,Aumenta la firmeza,red-light-therapy,0.7368
"The world's first full-spectrum red light therapy with NIR. Mimics the sun’s natural healing wavelengths, delivering broad and narrow light while filtering out UV and blue.","El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.","El primer tratamiento de luz roja de espectro completo del mundo con NIR. Imita los longitudes de onda de curación naturales del sol, entregando luz amplia y estrecha mientras filtra la radiación UV y azul.",red-light-therapy,0.6837
Red light therapy face mask to reduce wrinkles and significantly improve firmness and elasticity.,La nueva generación de máscaras faciales LED de silicona flexi-fit.,Mascarilla para terapia de luz roja para reducir las arrugas y mejorar significativamente la firmeza y elasticidad.,red-light-therapy,0.5527
Red light therapy to reduce wrinkles and significantly improve firmness and elasticity.,Disminuye las líneas de expresión y las imperfecciones con 3 luces LED.,Terapia de luz roja para reducir las arrugas y mejorar significativamente la firmeza y elasticidad.,red-light-therapy,0.6317
FAQ™ 101,FAQ™ 101,P.D.A.™ 101,red-light-therapy,0.716
"Near-infrared, red LED cleansing & microcurrent. For aging skin.",Limpieza facial con LED cercana de infrarrojos y microcorrientes para piel madura.,Neurorreflejación roja LED de limpieza y microcorriente. Para piel madura.,red-light-therapy,0.7302
A revolutionary NIR and red light therapy facial device clinically proven to reduce wrinkles in just 1 week.,Clínicamente probado para aumentar la hidratación de la piel un 126% en sólo 2 minutos.,Un dispositivo revolucionario de terapia facial con luz infrarroja (NIR) y roja clínicamente probado para reducir las arrugas en tan solo 1 semana.,red-light-therapy,0.6689
UFO™ 3 go,UFO™ 3 go,OVNI™ 3 vamos,red-light-therapy,0.6471
"On-the-go deep facial hydration device that leaves you with a healthy, happy & hydrated complexion.",Hidrata profundamente la piel en cualquier momento y lugar.,"Dispositivo para hidratación profunda del rostro en movimiento que te deja con un cutis sano, feliz y hidratado.",red-light-therapy,0.6612
LED MASKS,MÁSCARAS LED,Máscaras LED,red-light-therapy,0.7207
Hands Down: LED Hand Masks Are Your Best Anti-Aging Move,No hay duda: las mascarillas LED son tu mejor opción antiedad,Manos Abajo: Las Mascarillas LED para Manos Son Tu Mejor Movimiento Antienvejecimiento,red-light-therapy,0.6471
DO RED LIGHT MASKS ACTUALLY WORK?,¿FUNCIONAN REALMENTE LAS MÁSCARAS LED DE LUZ ROJA?,¿funciona realmente las máscaras de luz roja?,red-light-therapy,0.5963
DOES IT HELP WITH WRINKLES?,¿AYUDAN A COMBATIR LAS ARRUGAS?,¿AYUDA CON LAS ARUGAS?,red-light-therapy,0.6256
DOES IT HURT TO USE?,¿ES UNA TERAPIA DOLOROSA?,¿DUELE USARLO?,red-light-therapy,0.6283
HOW LONG SHOULD YOU DO RED LIGHT THERAPY?,¿CON QUÉ FRECUENCIA DEBO UTILIZAR LA TERAPIA DE LUZ ROJA?,¿Cuánto tiempo se debe hacer terapia de luz roja?,red-light-therapy,0.6173
DOES RED LIGHT THERAPY TIGHTEN SKIN?,¿LA TERAPIA DE LUZ ROJA TENSA LA PIEL?,¿La terapia de luz roja aprieta la piel?,red-light-therapy,0.6743
DOES RED LIGHT HELP WITH ACNE?,¿LA LUZ ROJA AYUDA A COMBATIR EL ACNÉ?,¿Ayuda la luz roja con el acné?,red-light-therapy,0.5582
HOW DEEP DOES RED LIGHT THERAPY PENETRATE?,¿A QUÉ PROFUNDIDAD PENETRA LA TERAPIA DE LUZ ROJA?,¿Qué profundidad penetra la terapia de luz roja?,red-light-therapy,0.6359
WHAT IS THE LED FREQUENCY WAVELENGTH OF THE RED LIGHT THERAPY?,¿CUÁL ES LA LONGITUD DE ONDA DE LA FRECUENCIA LED EN LA TERAPIA DE LUZ ROJA?,¿Cuál es la longitud de onda de frecuencia del LED de la terapia de luz roja?,red-light-therapy,0.6432
"Experience remarkable transformations with FOREO's pro-level skincare essentials. Effortlessly eliminate the day's impurities and makeup residue, revealing a refreshed, revitalized, and irresistibly soft complexion. Take your skincare routine to unparalleled heights by embracing FOREO's range of deeply moisturizing cleansers, hydration-boosting masks, youth-preserving serums, and much more.","El cuidado facial depende de la calidad de tus dispositivos y productos cosméticos. Para lucir y sentirte mejor, escoge productos que mejoran tu bienestar y tu cuidado personal. Elige dispositivos, mascarillas, sérums y cualquier producto para la piel de nivel profesional para que puedas lucir un aspecto inmejorable.","Experimenta transformaciones notables con los esenciales pro de FOREO para el cuidado de la piel. Elimina sin esfuerzo las impurezas y residuos de maquillaje del día, revelando un cutis renovado, revitalizado e irresistiblemente suave. Lleva tu rutina de cuidado de la piel a alturas sin precedentes abrazando la gama de limpiadores profundamente hidratantes de FOREO, máscaras que potencian la hidratación, sueros que preservan la juventud y mucho más.",shop_skincare,0.6483
KIWI™ Pore Minimizing Toner Pads,KIWI™ Discos tonificantes y reductores de poros,KIWI™ Toallitas Tónicas Minimadoras de Puertos,shop_skincare,0.4513
Don't miss out on FOREO deals!,¡No dejes escapar las ofertas!,No te pierdas las ofertas de FOREO.,special-offers,0.7984
BEAR™,BEAR™,OSO™,special-offers,0.5644
"Microcurrent facelift device that tightens and firms, providing a reverse-aging effect.","Tonificación facial de microcorrientes, con efecto antinvejecimiento.","Dispositivo para lifting facial con microcorriente que tens y reafirma, proporcionando un efecto antiedad.",special-offers,0.764
5-in-1 spa device for deep hydration & better absorption of active ingredients.,Dispositivo spa de cuidado facial doméstico.,Dispositivo de spa 5-en-1 para una hidratación profunda y una mejor absorción de los ingredientes activos.,special-offers,0.6637
BEAR™ mini,BEAR™ mini,OSO™ mini,special-offers,0.7603
Compact facial spa device that unlocks the full value of masks.,Dispositivo spa facial para un tratamiento rápido.,Dispositivo compacto para el cuidado facial que libera todo el valor de las máscaras.,special-offers,0.718
ISSA™ mini Sensitive Brush Head,Cabezal de cepillado ISSA™ mini Sensitive,Dentina™ mini Cabezal de Cepillo Sensible,special-offers,0.7105
